date,AOD_x,AOD_y,mean
2010-08-26,0.0,0.2687608695652174,0.2687608695652174
2010-08-27,0.0,0.3956666666666666,0.3956666666666666
2010-08-29,0.3257333333333334,0.2727454545454545,0.2992393939393939
2010-08-30,0.3942,0.0,0.3942
2010-08-31,0.0,0.4901489361702127,0.4901489361702127
2010-09-01,0.3542727272727272,0.365,0.3596363636363636
2010-09-02,0.0,0.435175,0.435175
2010-09-03,1.1808955223880595,0.5613401360544218,0.8711178292212407
2010-09-04,0.0,0.9472352941176472,0.9472352941176472
2010-09-05,1.115,1.207,1.161
2010-09-06,1.0458,0.0,1.0458
2010-09-07,0.0,0.8774166666666666,0.8774166666666666
2010-09-09,1.481,1.2261954887218047,1.3535977443609024
2010-09-10,0.6202888888888889,0.5942500000000001,0.6072694444444444
2010-09-11,0.0,0.288,0.288
2010-09-12,0.3476842105263157,0.2938461538461538,0.32076518218623473
2010-09-14,0.3680363636363636,0.3247382920110193,0.3463873278236914
2010-09-15,0.478,0.3662916666666667,0.42214583333333333
2010-09-16,0.558125,0.5833586497890295,0.5707418248945147
2010-09-17,0.3811666666666667,0.0,0.3811666666666667
2010-09-19,0.5928888888888889,0.5408227848101266,0.5668558368495078
2010-09-21,0.544,0.7120727272727273,0.6280363636363637
2010-09-22,0.5333333333333334,0.0,0.5333333333333334
2010-09-23,0.2408571428571428,0.2823333333333333,0.26159523809523805
2010-09-24,0.4186,0.0,0.4186
2010-09-25,0.0,0.7030952380952381,0.7030952380952381
2010-09-26,0.0,0.687,0.687
2010-09-27,0.0,0.2028103448275862,0.2028103448275862
2010-09-28,0.3106052631578948,0.2426477272727273,0.276626495215311
2010-09-30,0.32615,0.2796376811594203,0.30289384057971014
2010-10-02,0.0,0.718,0.718
2010-10-03,0.235125,0.0,0.235125
2010-10-04,0.26825,0.4061111111111111,0.33718055555555554
2010-10-05,0.8023333333333333,0.6245,0.7134166666666667
2010-10-07,0.0,0.346,0.346
2010-10-07,0.0,0.4116,0.4116
2010-10-08,0.4518888888888889,0.0,0.4518888888888889
2010-10-09,0.0,0.3822070063694268,0.3822070063694268
2010-10-11,0.0,0.6740344827586207,0.6740344827586207
2010-10-12,0.54,0.0,0.54
2010-10-13,0.0,0.507,0.507
2010-10-16,0.0,0.906,0.906
2010-10-20,0.0,0.465551724137931,0.465551724137931
2010-10-21,0.3912162162162162,0.0,0.3912162162162162
2010-10-22,0.0,0.24475,0.24475
2010-10-23,0.0,0.369,0.369
2010-10-26,0.1190588235294117,0.0,0.1190588235294117
2010-10-28,0.328,0.0,0.328
2010-10-30,0.2023448275862069,0.243,0.22267241379310343
2010-10-31,0.29,0.0,0.29
2010-11-15,0.202625,0.1330909090909091,0.16785795454545455
2010-11-19,0.182,0.2045,0.19324999999999998
2010-11-20,0.401,0.0,0.401
2010-11-21,0.0,0.2060909090909091,0.2060909090909091
2010-11-24,0.178,0.182,0.18
2010-11-24,0.178,0.1225028571428571,0.15025142857142854
2010-11-28,0.0,0.363,0.363
2010-11-29,0.4351764705882353,0.0,0.4351764705882353
2010-12-03,0.4161499999999999,0.0,0.4161499999999999
2010-12-07,0.0,0.306,0.306
2010-12-10,0.6052500000000001,0.2705942028985507,0.43792210144927535
2010-12-12,0.2623333333333333,0.2891,0.27571666666666667
2010-12-14,0.0,0.2194705882352941,0.2194705882352941
2010-12-15,0.0,0.23575,0.23575
2010-12-19,0.2428,0.0,0.2428
2010-12-22,0.27,0.0,0.27
2010-12-24,0.0,0.225,0.225
2010-12-26,0.3147222222222222,0.448,0.3813611111111111
2010-12-29,0.2203333333333333,0.0,0.2203333333333333
2010-12-30,0.0,0.5156666666666666,0.5156666666666666
2010-12-31,0.354,0.0,0.354
2011-01-01,0.0,0.1573333333333333,0.1573333333333333
2011-01-02,0.461,0.0,0.461
2011-01-04,0.0707058823529411,0.1198055555555555,0.09525571895424831
2011-01-09,0.2145641025641025,0.0,0.2145641025641025
2011-01-11,0.3265909090909091,0.344,0.3352954545454545
2011-01-13,0.1562222222222222,0.473,0.31461111111111106
2011-01-14,0.2878571428571428,0.0,0.2878571428571428
2011-01-23,0.4445714285714285,0.0,0.4445714285714285
2011-01-24,0.12,0.1398285714285714,0.1299142857142857
2011-01-25,0.416,0.0,0.416
2011-02-01,0.3716666666666667,0.0,0.3716666666666667
2011-02-03,0.1341724137931034,0.16275,0.1484612068965517
2011-02-10,0.0,0.217,0.217
2011-02-12,0.3317142857142857,0.0,0.3317142857142857
2011-02-15,0.199,0.0,0.199
2011-02-16,0.0,0.1419411764705882,0.1419411764705882
2011-02-19,0.228,0.391,0.3095
2011-02-21,0.1881666666666666,0.3024761904761905,0.24532142857142855
2011-02-24,0.364,0.0,0.364
2011-03-01,0.227,0.0,0.227
2011-03-02,0.0,0.1798333333333333,0.1798333333333333
2011-03-04,0.0,0.184,0.184
2011-03-05,0.269,0.0,0.269
2011-03-07,0.458,0.0,0.458
2011-03-16,0.27925,0.2677,0.273475
2011-03-18,0.427,0.0,0.427
2011-03-21,0.301,0.0586315789473684,0.1798157894736842
2011-03-25,0.0,0.524,0.524
2011-04-03,0.2545,0.0,0.2545
2011-04-06,0.3317,0.0,0.3317
2011-04-10,0.0726859504132231,0.0,0.0726859504132231
2011-04-13,0.4205,0.0,0.4205
2011-04-15,0.1419473684210526,0.1333125,0.1376299342105263
2011-04-19,0.1765,0.11874,0.14762
2011-04-23,0.0,0.1136153846153846,0.1136153846153846
2011-04-26,0.2635,0.0,0.2635
2011-04-30,0.0,0.1098981481481481,0.1098981481481481
2011-05-01,0.3327142857142857,0.0,0.3327142857142857
2011-05-05,0.336,0.0,0.336
2011-05-08,0.17945,0.0,0.17945
2011-05-19,0.2187142857142857,0.1595,0.18910714285714286
2011-05-21,0.1648333333333333,0.166,0.16541666666666666
2011-05-22,0.1621999999999999,0.0,0.1621999999999999
2011-05-23,0.0,0.3133333333333333,0.3133333333333333
2011-05-24,0.1971333333333333,0.0,0.1971333333333333
2011-05-25,0.0,0.322,0.322
2011-05-26,0.2754468085106383,0.4047,0.3400734042553192
2011-05-28,0.16948,0.38,0.27474
2011-06-02,0.337,0.0,0.337
2011-06-03,0.0,0.2465,0.2465
2011-06-04,0.142,0.369,0.2555
2011-06-04,0.142,0.3345,0.23825000000000002
2011-06-05,0.1646,0.0,0.1646
2011-06-06,0.0,0.2718,0.2718
2011-06-07,0.15825,0.0,0.15825
2011-06-08,0.0,0.2332380952380952,0.2332380952380952
2011-06-09,0.0,0.15675,0.15675
2011-06-10,0.0,0.158,0.158
2011-06-11,0.2277534246575342,0.0,0.2277534246575342
2011-06-13,0.1280208333333333,0.2295384615384615,0.17877964743589742
2011-06-14,0.189,0.2036875,0.19634374999999998
2011-06-15,0.299,0.2875,0.29325
2011-06-18,0.1047524752475247,0.0597301587301587,0.08224131698884171
2011-06-20,0.1789038461538461,0.2414285714285714,0.21016620879120876
2011-06-22,0.0,0.12208,0.12208
2011-06-23,0.285,0.0,0.285
2011-06-25,0.1692,0.0,0.1692
2011-06-27,0.3153999999999999,0.328,0.3217
2011-06-29,0.272,0.0,0.272
2011-06-30,0.2026666666666666,0.0,0.2026666666666666
2011-07-01,0.1745714285714286,0.1468,0.16068571428571432
2011-07-03,0.0,0.1938571428571428,0.1938571428571428
2011-07-04,0.1557307692307692,0.1262727272727272,0.14100174825174822
2011-07-05,0.0,0.1235,0.1235
2011-07-06,0.1580722891566265,0.275,0.21653614457831327
2011-07-08,0.0,0.1141483050847457,0.1141483050847457
2011-07-09,0.339,0.0,0.339
2011-07-11,0.2016122448979592,0.207,0.2043061224489796
2011-07-12,0.0,0.1328072289156626,0.1328072289156626
2011-07-13,0.0,0.424632911392405,0.424632911392405
2011-07-15,0.3978333333333333,0.1928478260869565,0.29534057971014493
2011-07-17,0.0,0.1781666666666666,0.1781666666666666
2011-07-18,0.3308666666666667,0.1107,0.22078333333333336
2011-07-19,0.0,0.0906268656716418,0.0906268656716418
2011-07-20,0.176527027027027,0.1782985074626865,0.17741276724485674
2011-07-21,0.0,0.1326202531645569,0.1326202531645569
2011-07-22,0.2465,0.142582995951417,0.1945414979757085
2011-07-22,0.175578947368421,0.142582995951417,0.159080971659919
2011-07-23,0.2263333333333333,0.0,0.2263333333333333
2011-07-24,0.18505,0.233,0.20902500000000002
2011-07-26,0.0,0.226,0.226
2011-07-27,0.1900113636363636,0.0578920454545454,0.1239517045454545
2011-07-28,0.0,0.1651578947368421,0.1651578947368421
2011-07-29,0.1596730769230769,0.1129845360824742,0.13632880650277554
2011-07-30,0.127,0.0,0.127
2011-07-31,0.159875,0.1204690026954177,0.14017200134770885
2011-08-01,0.0,0.1248571428571428,0.1248571428571428
2011-08-02,0.0,0.0903088803088803,0.0903088803088803
2011-08-03,0.2202,0.0615641025641025,0.14088205128205125
2011-08-04,0.0,0.1026030534351145,0.1026030534351145
2011-08-05,0.4370285714285714,0.0,0.4370285714285714
2011-08-07,0.1409361702127659,0.0937101910828025,0.11732318064778419
2011-08-08,0.2235,0.0,0.2235
2011-08-09,0.2844444444444444,0.1863907692307692,0.2354176068376068
2011-08-10,0.1855625,0.1057777777777777,0.14567013888888886
2011-08-11,0.0,0.1633415841584158,0.1633415841584158
2011-08-12,0.2148823529411764,0.1474152046783625,0.18114877880976946
2011-08-13,0.0,0.2888666666666666,0.2888666666666666
2011-08-14,0.2789354838709677,0.155340206185567,0.21713784502826736
2011-08-16,0.2572380952380952,0.2537704918032787,0.25550429352068693
2011-08-17,0.25025,0.1633333333333333,0.20679166666666665
2011-08-18,0.0,0.2646122448979591,0.2646122448979591
2011-08-19,0.2056578947368421,0.1212666666666666,0.16346228070175434
2011-08-20,0.0,0.1902236842105263,0.1902236842105263
2011-08-21,0.48505,0.4338333333333333,0.45944166666666664
2011-08-23,0.5124516129032258,0.5975,0.5549758064516129
2011-08-27,0.0,0.1493655172413793,0.1493655172413793
2011-08-28,0.3437169811320755,0.1443,0.24400849056603774
2011-08-29,0.0,0.1064795918367347,0.1064795918367347
2011-08-30,0.2532784810126582,0.1661386861313868,0.2097085835720225
2011-09-01,0.2990769230769231,0.3496972972972973,0.3243871101871102
2011-09-02,0.2563636363636364,0.0,0.2563636363636364
2011-09-03,0.0,0.8256666666666667,0.8256666666666667
2011-09-04,0.2023333333333333,0.10465,0.15349166666666667
2011-09-05,0.0,0.3148888888888889,0.3148888888888889
2011-09-06,0.466925,0.3010133333333333,0.38396916666666664
2011-09-07,0.0,0.3094848484848485,0.3094848484848485
2011-09-08,0.2008823529411764,0.17917,0.1900261764705882
2011-09-09,0.232,0.0,0.232
2011-09-10,0.2916666666666667,0.2900479233226837,0.29085729499467516
2011-09-11,0.2735714285714286,0.1978196721311475,0.23569555035128803
2011-09-12,0.3745714285714285,0.7525000000000001,0.5635357142857143
2011-09-14,0.0,0.605,0.605
2011-09-15,0.5126666666666666,0.619,0.5658333333333333
2011-09-17,0.3306842105263158,0.3421749174917491,0.33642956400903246
2011-09-18,0.3545,0.0,0.3545
2011-09-19,0.608,0.5444782608695653,0.5762391304347827
2011-09-22,0.53655,0.0,0.53655
2011-09-23,0.0,0.4584807692307692,0.4584807692307692
2011-09-24,0.39353125,0.4555555555555555,0.42454340277777775
2011-09-26,0.505,0.5507142857142857,0.5278571428571428
2011-09-28,0.0,0.3853703703703703,0.3853703703703703
2011-09-29,0.4087555555555555,0.0,0.4087555555555555
2011-09-30,0.0,0.2773478260869565,0.2773478260869565
2011-10-01,0.3664081632653062,0.4217837837837838,0.39409597352454495
2011-10-05,0.3656666666666667,0.351375,0.35852083333333334
2011-10-06,0.433,0.0,0.433
2011-10-07,0.0,0.418,0.418
2011-10-08,0.4244722222222222,0.434,0.4292361111111111
2011-10-09,0.0,0.3331294117647059,0.3331294117647059
2011-10-14,0.254,0.36825,0.311125
2011-10-16,0.0,0.6665,0.6665
2011-10-20,0.2,0.0,0.2
2011-10-24,0.2555714285714286,0.219,0.23728571428571432
2011-10-25,0.0,0.2345555555555555,0.2345555555555555
2011-10-26,0.6355000000000001,0.0,0.6355000000000001
2011-10-27,0.487,0.0,0.487
2011-10-28,0.0,0.3103661971830985,0.3103661971830985
2011-10-30,0.0,0.5006923076923077,0.5006923076923077
2011-11-02,0.0,0.377,0.377
2011-11-04,0.27675,0.2867551020408163,0.28175255102040814
2011-11-05,0.3735,0.0,0.3735
2011-11-06,0.353,0.0,0.353
2011-11-08,0.0,0.2339583333333333,0.2339583333333333
2011-11-09,0.511896551724138,0.36425,0.438073275862069
2011-11-14,0.223,0.1227272727272727,0.17286363636363636
2011-11-16,0.3670909090909091,0.1623333333333333,0.2647121212121212
2011-11-18,0.535,0.0,0.535
2011-11-20,0.2218571428571428,0.4079629629629629,0.31491005291005286
2011-11-24,0.0,0.32,0.32
2011-11-25,0.5220714285714285,0.3933999999999999,0.45773571428571425
2011-11-26,0.0,0.46356,0.46356
2011-11-27,0.8305,0.71,0.77025
2011-11-29,0.3855,0.69775,0.541625
2011-12-02,0.5965454545454545,0.0,0.5965454545454545
2011-12-04,0.3095,0.0,0.3095
2011-12-05,0.2975,0.0,0.2975
2011-12-06,0.40075,0.358972972972973,0.3798614864864865
2011-12-09,0.5365,0.0,0.5365
2011-12-10,0.0,0.3961694915254237,0.3961694915254237
2011-12-11,0.449111111111111,0.6085,0.5288055555555555
2011-12-13,0.3310394736842105,0.4207816091954023,0.3759105414398064
2011-12-15,0.3494166666666667,0.0,0.3494166666666667
2011-12-17,0.0,0.4573478260869565,0.4573478260869565
2011-12-20,0.2306760563380281,0.4171944444444445,0.3239352503912363
2011-12-21,0.182,0.0,0.182
2011-12-22,0.2869473684210527,0.6517619047619049,0.4693546365914788
2011-12-26,0.0,0.3921111111111111,0.3921111111111111
2011-12-29,0.2224444444444444,0.2665,0.2444722222222222
2012-01-01,0.375,0.0,0.375
2012-01-07,0.4985,0.0,0.4985
2012-01-09,0.395,0.0,0.395
2012-01-12,0.2986458333333333,0.3331538461538461,0.3158998397435897
2012-01-19,0.349,0.0,0.349
2012-01-21,0.382,0.34975,0.365875
2012-01-28,0.3046666666666667,0.0,0.3046666666666667
2012-01-29,0.0,0.2283846153846153,0.2283846153846153
2012-01-31,0.2016666666666666,0.0,0.2016666666666666
2012-02-01,0.4025,0.0,0.4025
2012-02-04,0.0,0.293,0.293
2012-02-06,0.0,0.3906666666666667,0.3906666666666667
2012-02-08,0.4398,0.0,0.4398
2012-02-11,0.3106666666666667,0.0,0.3106666666666667
2012-02-13,0.386,0.3265,0.35625
2012-02-19,0.0,0.1152857142857143,0.1152857142857143
2012-02-20,0.0,0.1905,0.1905
2012-02-26,0.3,0.0,0.3
2012-03-02,0.1571875,0.56325,0.36021875000000003
2012-03-04,0.39725,0.0,0.39725
2012-03-07,0.1385,0.0,0.1385
2012-03-12,0.2715,0.0,0.2715
2012-03-13,0.0,0.2973333333333333,0.2973333333333333
2012-03-14,0.3563,0.0,0.3563
2012-03-19,0.0902,0.0,0.0902
2012-03-20,0.0,0.2109705882352941,0.2109705882352941
2012-03-25,0.422,0.0,0.422
2012-03-29,0.0,0.1354285714285714,0.1354285714285714
2012-03-30,0.247,0.0,0.247
2012-04-10,0.2483333333333333,0.0,0.2483333333333333
2012-04-15,0.4106666666666667,0.0,0.4106666666666667
2012-04-17,0.1785625,0.0515454545454545,0.11505397727272726
2012-04-21,0.0,0.1759545454545454,0.1759545454545454
2012-04-29,0.209,0.0,0.209
2012-05-01,0.2513333333333333,0.0,0.2513333333333333
2012-05-05,0.1761428571428571,0.0,0.1761428571428571
2012-05-07,0.0,0.4256666666666667,0.4256666666666667
2012-05-09,0.22,0.29725,0.258625
2012-05-10,0.3421666666666667,0.428,0.38508333333333333
2012-05-14,0.0,0.4526428571428572,0.4526428571428572
2012-05-16,0.1764444444444444,0.0,0.1764444444444444
2012-05-17,0.1500322580645161,0.0,0.1500322580645161
2012-05-19,0.3199285714285714,0.0,0.3199285714285714
2012-05-21,0.37,0.0,0.37
2012-05-22,0.2215,0.0,0.2215
2012-05-23,0.2004666666666666,0.2153333333333333,0.20789999999999995
2012-05-24,0.197,0.0,0.197
2012-05-25,0.0,0.1945,0.1945
2012-05-26,0.3926666666666667,0.0,0.3926666666666667
2012-05-27,0.0,0.13875,0.13875
2012-05-28,0.1162162162162162,0.18425,0.15023310810810808
2012-05-29,0.133,0.0,0.133
2012-05-31,0.1804,0.0,0.1804
2012-06-01,0.0,0.1469734513274336,0.1469734513274336
2012-06-02,0.2800365853658537,0.0,0.2800365853658537
2012-06-03,0.0,0.1832142857142857,0.1832142857142857
2012-06-06,0.1817941176470588,0.0,0.1817941176470588
2012-06-07,0.1708,0.0,0.1708
2012-06-08,0.2317,0.0,0.2317
2012-06-11,0.2092954545454545,0.264,0.23664772727272726
2012-06-13,0.306952380952381,0.2244444444444444,0.26569841269841266
2012-06-14,0.1655,0.0,0.1655
2012-06-15,0.3562727272727272,0.2027021276595745,0.27948742746615085
2012-06-16,0.1883333333333333,0.0,0.1883333333333333
2012-06-17,0.0,0.1271052631578947,0.1271052631578947
2012-06-18,0.2171764705882353,0.0,0.2171764705882353
2012-06-19,0.0,0.1268571428571428,0.1268571428571428
2012-06-20,0.1351794871794872,0.037079207920792,0.0861293475501396
2012-06-21,0.0,0.063906976744186,0.063906976744186
2012-06-22,0.1582195121951219,0.0903702127659574,0.12429486248053964
2012-06-23,0.092,0.0,0.092
2012-06-24,0.185,0.3206363636363636,0.25281818181818183
2012-06-25,0.2996666666666667,0.0,0.2996666666666667
2012-06-26,0.1512,0.0,0.1512
2012-06-27,0.1752857142857143,0.207,0.19114285714285714
2012-06-28,0.0,0.2066666666666666,0.2066666666666666
2012-06-29,0.24040625,0.1158478260869565,0.17812703804347824
2012-06-30,0.183,0.0,0.183
2012-07-01,0.338,0.4167,0.37735
2012-07-02,0.1377647058823529,0.0,0.1377647058823529
2012-07-03,0.14075,0.3230714285714285,0.23191071428571425
2012-07-06,0.0,0.0687115384615384,0.0687115384615384
2012-07-07,0.0,0.1501351351351351,0.1501351351351351
2012-07-08,0.1341666666666666,0.1149884393063584,0.12457755298651249
2012-07-11,0.202,0.0,0.202
2012-07-12,0.0,0.1147833333333333,0.1147833333333333
2012-07-13,0.2310465116279069,0.1015,0.16627325581395347
2012-07-15,0.2139090909090909,0.0,0.2139090909090909
2012-07-17,0.2258461538461538,0.3595,0.29267307692307687
2012-07-18,0.175,0.0,0.175
2012-07-19,0.1606666666666666,0.2142929292929293,0.18747979797979797
2012-07-21,0.0,0.2497142857142857,0.2497142857142857
2012-07-22,0.5076,0.0,0.5076
2012-07-24,0.146967213114754,0.1526451612903226,0.1498061872025383
2012-07-26,0.0,0.151716923076923,0.151716923076923
2012-07-27,0.2420869565217391,0.0,0.2420869565217391
2012-07-28,0.0,0.1224477611940298,0.1224477611940298
2012-07-29,0.323775,0.1733478260869565,0.24856141304347823
2012-07-30,0.0,0.422,0.422
2012-07-31,0.1196217616580311,0.0964491803278688,0.10803547099294994
2012-08-01,0.126,0.0,0.126
2012-08-02,0.1445357142857142,0.1397912087912088,0.1421634615384615
2012-08-03,0.1185454545454545,0.0364545454545454,0.07749999999999994
2012-08-04,0.1238,0.1119737827715355,0.11788689138576774
2012-08-05,0.1799854368932039,0.0949571428571428,0.13747128987517335
2012-08-06,0.2085277777777777,0.2585827814569536,0.23355527961736566
2012-08-07,0.4158333333333333,0.3454117647058823,0.3806225490196078
2012-08-08,0.0,0.2521666666666666,0.2521666666666666
2012-08-11,0.279,0.2858266666666667,0.28241333333333335
2012-08-13,0.0,0.5043333333333333,0.5043333333333333
2012-08-14,0.3620952380952381,0.0,0.3620952380952381
2012-08-15,0.0,0.4322769230769231,0.4322769230769231
2012-08-16,0.4841818181818182,0.0,0.4841818181818182
2012-08-17,0.2866666666666667,0.0,0.2866666666666667
2012-08-18,0.41028,0.4765555555555555,0.44341777777777774
2012-08-20,0.7155882352941177,0.6596464646464647,0.6876173499702912
2012-08-21,0.3884725274725275,0.3685148514851485,0.378493689478838
2012-08-22,0.0,0.3432322580645161,0.3432322580645161
2012-08-23,0.4885233644859813,0.5923577235772358,0.5404405440316086
2012-08-24,0.0,0.3487831325301205,0.3487831325301205
2012-08-25,0.8072727272727273,1.0351529411764706,0.9212128342245989
2012-08-27,0.8965,0.982625,0.9395625
2012-08-29,0.0,0.3404366197183099,0.3404366197183099
2012-08-30,0.3576761904761905,0.4495,0.40358809523809525
2012-09-01,0.2433076923076923,0.1939016393442623,0.21860466582597732
2012-09-03,0.30675,0.4544166666666667,0.3805833333333334
2012-09-04,0.3184545454545454,0.0,0.3184545454545454
2012-09-05,0.33425,0.5164603174603175,0.4253551587301587
2012-09-06,0.486,0.399,0.4425
2012-09-07,0.0,0.5935945945945946,0.5935945945945946
2012-09-08,0.3558095238095238,0.2951338912133891,0.3254717075114565
2012-09-09,0.0,0.2678271604938271,0.2678271604938271
2012-09-10,0.0,0.781,0.781
2012-09-13,0.2649090909090909,0.337,0.3009545454545455
2012-09-14,0.0,0.26052,0.26052
2012-09-15,0.6827142857142857,0.4504649122807018,0.5665895989974937
2012-09-16,0.0,0.62,0.62
2012-09-17,0.5429411764705883,0.4092857142857143,0.47611344537815126
2012-09-18,0.3243333333333333,0.0,0.3243333333333333
2012-09-19,0.2672777777777778,0.3001186440677966,0.2836982109227872
2012-09-20,0.407,0.0,0.407
2012-09-21,0.0,0.2159584905660377,0.2159584905660377
